Result,Reason,Name,SID,TCID,SUCCESS,IMPACT,ParameterSet,ego_vx(t0),obst_vx(t0),rel_vx(t0),ego_ax(t0),obst_ax(t0),rel_ax(t0),dx(t0),time_of_acceleration_change,t(WP1),dt(WP1),ego_vx(WP1),obst_vx(WP1),rel_vx(WP1),ego_ax(WP1),obst_ax(WP1),rel_ax(WP1),dx(WP1),t(WP2),ttc(WP2),ego_vx(WP2),obst_vx(WP2),rel_vx(WP2),ego_ax(WP2),obst_ax(WP2),rel_ax(WP2),dx(WP2),t(EBP),ttc(EBP),ego_vx(EBP),obst_vx(EBP),rel_vx(EBP),ego_ax(EBP),obst_ax(EBP),rel_ax(EBP),dx(EBP),t(avoid),ego_vx(avoid),obst_vx(avoid),rel_vx(avoid),ego_ax(avoid),obst_ax(avoid),rel_ax(avoid),dx(avoid),t(EBP)-t(WP1),t(EBP)-t(WP2),v(WP1)-v(EBP),v(WP1)-v(avoid),Version_Major,Version_Minor,time_of_execution,coll_in_casc,t_warn_st_diff,t_warn_st_from_acc,obst_stopped_in_casc,t_part_st_diff,t_warn_dura
PASSED,-,tc_AEBS_DEV_dtChar3_ev50rv0ra0d34aOffnra_34NP,0,1192,1,0,DEVELOPER.DPV,50.000,50.000,0.000,0.000,0.000,0.000,34.000,4.004,5.806,2.720,50.006,28.491,-21.516,0.000,-3.400,-3.399,28.430,6.687,2.500,50.006,17.972,-32.034,0.000,-3.400,-3.399,21.789,7.487,1.450,42.877,8.311,-34.566,-3.499,-3.400,0.102,14.063,9.529,0.000,0.000,0.000,-6.500,-3.397,3.102,2.484,1.682,0.801,7.130,50.006,5,0,Thu Feb 26 16:13:29 2015,BOTH_PASSED,-0.1200000000000001,1.8020000000000005,STOPPED,0.0,0.8810000000000002
PASSED,-,tc_AEBS_DEV_dtChar3_ev50rv0ra0d34aOffnra_42NP,0,1193,1,0,DEVELOPER.DPV,50.000,50.000,0.000,0.000,0.000,0.000,34.000,4.004,5.365,3.361,50.006,29.447,-20.559,0.000,-4.200,-4.200,29.977,6.246,2.550,50.006,16.144,-33.863,0.000,-4.200,-4.200,23.227,7.047,1.400,42.877,4.050,-38.827,-3.499,-4.200,-0.694,14.813,9.089,0.000,0.000,0.000,-6.499,-4.193,2.306,2.484,1.682,0.801,7.130,50.006,5,0,Thu Feb 26 16:13:29 2015,BOTH_PASSED,-0.1200000000000001,1.3610000000000007,STOPPED,0.0,0.8810000000000002
PASSED,-,tc_AEBS_DEV_dtChar3_ev50rv0ra0d34aOffnra_52NP,0,1194,1,0,DEVELOPER.DPV,50.000,50.000,0.000,0.000,0.000,0.000,34.000,4.004,5.045,4.161,50.006,30.628,-19.378,0.000,-5.200,-5.200,31.102,5.926,2.500,50.006,14.231,-35.775,0.000,-5.200,-5.200,24.250,6.727,1.250,42.891,0.000,-42.891,-3.499,-5.200,-1.694,15.102,8.809,0.000,0.000,0.000,-6.498,-5.192,1.306,2.469,1.682,0.801,7.116,50.006,5,0,Thu Feb 26 16:13:29 2015,BOTH_PASSED,-0.08000000000000007,1.0410000000000004,STOPPED,0.0,0.8810000000000002
PASSED,-,tc_AEBS_DEV_dtChar3_ev50rv0ra0d34aOffnra_54NP,0,1195,1,0,DEVELOPER.DPV,50.000,50.000,0.000,0.000,0.000,0.000,34.000,4.004,4.965,4.321,50.006,31.444,-18.563,0.000,-5.400,-5.399,31.438,5.886,2.500,50.006,13.655,-36.352,0.000,-5.400,-5.399,24.305,6.687,1.250,42.877,0.000,-42.877,-3.499,-5.400,-1.894,14.992,8.729,0.000,0.000,0.000,-6.499,-5.392,1.107,2.469,1.722,0.801,7.130,50.006,5,0,Thu Feb 26 16:13:29 2015,BOTH_PASSED,-0.08000000000000007,0.9610000000000003,STOPPED,0.0,0.9210000000000003
PASSED,-,tc_AEBS_DEV_dtChar3_ev50rv0ra0d34aOffnra_48NP,0,1196,1,0,DEVELOPER.DPV,50.000,50.000,0.000,0.000,0.000,0.000,34.000,4.004,5.125,3.841,50.006,30.713,-19.294,0.000,-4.800,-4.799,30.828,6.046,2.500,50.006,14.864,-35.142,0.000,-4.800,-4.799,23.820,6.847,1.300,42.877,1.069,-41.808,-3.499,-4.800,-1.293,14.938,8.889,0.000,0.000,0.000,-6.499,-4.792,1.707,2.477,1.722,0.801,7.130,50.006,5,0,Thu Feb 26 16:13:29 2015,BOTH_PASSED,-0.08000000000000007,1.1210000000000004,STOPPED,0.0,0.9210000000000003
PASSED,-,tc_AEBS_DEV_dtChar3_ev50rv0ra0d34aOffnra_58NP,0,1197,1,0,DEVELOPER.DPV,50.000,50.000,0.000,0.000,0.000,0.000,34.000,4.004,4.885,4.641,50.006,31.753,-18.253,0.000,-5.800,-5.799,31.680,5.806,2.450,50.006,12.670,-37.336,0.000,-5.800,-5.799,24.477,6.606,1.250,42.877,0.000,-42.877,-3.499,-5.800,-2.293,14.906,8.648,0.000,0.000,0.000,-6.499,-5.780,0.719,2.469,1.722,0.801,7.130,50.006,5,0,Thu Feb 26 16:13:29 2015,BOTH_PASSED,-0.08000000000000007,0.8810000000000002,STOPPED,0.0,0.9210000000000003
PASSED,-,tc_AEBS_DEV_dtChar3_ev50rv0ra0d34aOffnra_32NP,0,1198,1,0,DEVELOPER.DPV,50.000,50.000,0.000,0.000,0.000,0.000,34.000,4.004,5.926,2.561,50.006,28.406,-21.600,0.000,-3.200,-3.200,28.039,6.807,2.500,50.006,18.506,-31.500,0.000,-3.200,-3.200,21.453,7.607,1.500,42.877,9.436,-33.441,-3.499,-3.200,0.301,13.898,9.649,0.000,0.000,0.000,-6.499,-3.198,3.301,2.477,1.682,0.801,7.130,50.006,5,0,Thu Feb 26 16:13:29 2015,BOTH_PASSED,-0.1200000000000001,1.9220000000000006,STOPPED,0.0,0.8810000000000002
PASSED,-,tc_AEBS_DEV_dtChar3_ev50rv0ra0d34aOffnra_6NP,0,1199,1,0,DEVELOPER.DPV,50.000,50.000,0.000,0.000,0.000,0.000,34.000,4.004,4.845,4.801,50.006,31.992,-18.014,0.000,-6.000,-6.000,31.813,5.766,2.400,50.006,12.263,-37.744,0.000,-6.000,-6.000,24.586,6.566,1.250,42.877,0.000,-42.877,-3.499,-6.000,-2.494,14.906,8.608,0.000,0.000,0.000,-6.499,-5.973,0.526,2.469,1.722,0.801,7.130,50.006,5,0,Thu Feb 26 16:13:29 2015,BOTH_PASSED,-0.08000000000000007,0.8410000000000002,STOPPED,0.0,0.9210000000000003
FAILED,Unknown reason for impact,tc_AEBS_DEV_dtChar3_ev50rv0ra0d20aOffnra_5NP,0,1215,0,1,DEVELOPER.DPV,50.000,50.000,0.000,0.000,0.000,0.000,20.000,4.004,4.685,4.001,50.006,37.814,-12.192,0.000,-5.000,-5.000,18.680,5.485,2.000,50.006,23.470,-26.536,0.000,-5.000,-5.000,14.266,6.286,0.800,42.834,9.098,-33.736,-3.499,-5.000,-1.494,7.227,0.000,22.331,-0.942,-23.273,-6.500,-4.993,1.507,0.000,1.602,0.801,7.172,27.675,5,0,Thu Feb 26 16:13:30 2015,BOTH_FAILED,0.0,0.681,NOT_STOPPED,0.0,0.8000000000000007
FAILED,Unknown reason for impact,tc_AEBS_DEV_dtChar3_ev50rv0ra0d20aOffnra_56NP,0,1216,0,1,DEVELOPER.DPV,50.000,50.000,0.000,0.000,0.000,0.000,20.000,4.004,4.604,4.481,50.006,37.983,-12.023,0.000,-5.600,-5.600,18.805,5.405,1.900,50.006,21.952,-28.055,0.000,-5.600,-5.600,14.266,6.206,0.650,42.834,5.878,-36.956,-3.499,-5.600,-2.094,6.711,0.000,26.100,-0.942,-27.042,-6.500,-5.592,0.907,0.000,1.602,0.801,7.172,23.906,5,0,Thu Feb 26 16:13:30 2015,BOTH_FAILED,0.0,0.6000000000000005,NOT_STOPPED,0.0,0.8010000000000002
FAILED,Unknown reason for impact,tc_AEBS_DEV_dtChar3_ev50rv0ra0d20aOffnra_38NP,0,1217,0,1,DEVELOPER.DPV,50.000,50.000,0.000,0.000,0.000,0.000,20.000,4.004,4.965,3.041,50.006,37.181,-12.825,0.000,-3.800,-3.799,18.063,5.766,2.200,50.006,26.494,-23.512,0.000,-3.800,-3.799,13.938,6.566,1.050,42.834,15.609,-27.225,-3.499,-3.800,-0.293,7.984,0.000,10.083,-0.942,-11.025,-6.500,-3.792,2.707,0.000,1.602,0.801,7.172,39.923,5,0,Thu Feb 26 16:13:30 2015,OFF_FAILED,-0.1200000000000001,0.9610000000000003,NOT_STOPPED,-0.1200000000000001,0.8010000000000002
FAILED,Unknown reason for impact,tc_AEBS_DEV_dtChar3_ev50rv0ra0d20aOffnra_36NP,0,1218,0,1,DEVELOPER.DPV,50.000,50.000,0.000,0.000,0.000,0.000,20.000,4.004,5.045,2.880,50.006,36.844,-13.163,0.000,-3.600,-3.600,17.867,5.846,2.200,50.006,26.719,-23.288,0.000,-3.600,-3.600,13.727,6.646,1.100,42.834,16.467,-26.367,-3.499,-3.600,-0.094,7.891,0.000,6.314,-0.942,-7.256,-6.500,-3.593,2.907,0.000,1.602,0.801,7.172,43.692,5,0,Thu Feb 26 16:13:30 2015,OFF_FAILED,-0.16000000000000014,1.0410000000000004,NOT_STOPPED,-0.16000000000000014,0.8010000000000002
FAILED,Unknown reason for impact,tc_AEBS_DEV_dtChar3_ev50rv0ra0d20aOffnra_4NP,0,1219,0,1,DEVELOPER.DPV,50.000,50.000,0.000,0.000,0.000,0.000,20.000,4.004,4.925,3.201,50.006,37.069,-12.938,0.000,-4.000,-4.000,18.109,5.726,2.150,50.006,25.819,-24.188,0.000,-4.000,-4.000,13.891,6.526,1.000,42.834,14.358,-28.477,-3.499,-4.000,-0.494,7.703,0.000,14.794,-0.942,-15.736,-6.500,-3.993,2.507,0.000,1.602,0.801,7.172,35.212,5,0,Thu Feb 26 16:13:30 2015,OFF_FAILED,-0.1200000000000001,0.9210000000000003,NOT_STOPPED,-0.12099999999999955,0.8010000000000002
FAILED,Unknown reason for impact,tc_AEBS_DEV_dtChar3_ev50rv0ra0d20aOffnra_44NP,0,1220,0,1,DEVELOPER.DPV,50.000,50.000,0.000,0.000,0.000,0.000,20.000,4.004,4.805,3.521,50.006,37.350,-12.656,0.000,-4.400,-4.399,18.391,5.605,2.050,50.006,24.694,-25.313,0.000,-4.400,-4.399,14.086,6.406,0.900,42.834,12.038,-30.797,-3.499,-4.400,-0.894,7.516,0.000,19.505,-0.942,-20.447,-6.500,-4.393,2.107,0.000,1.602,0.801,7.172,30.502,5,0,Thu Feb 26 16:13:30 2015,BOTH_FAILED,-0.08000000000000007,0.8010000000000002,NOT_STOPPED,-0.08000000000000007,0.8000000000000007
FAILED,Unknown reason for impact,tc_AEBS_DEV_dtChar3_ev50rv0ra0d20aOffnra_46NP,0,1221,0,1,DEVELOPER.DPV,50.000,50.000,0.000,0.000,0.000,0.000,20.000,4.004,4.765,3.681,50.006,37.448,-12.558,0.000,-4.600,-4.600,18.469,5.565,2.050,50.006,24.230,-25.777,0.000,-4.600,-4.600,14.117,6.366,0.850,42.834,10.997,-31.838,-3.499,-4.600,-1.094,7.375,0.000,20.447,-0.942,-21.389,-6.500,-4.593,1.907,0.000,1.602,0.801,7.172,29.559,5,0,Thu Feb 26 16:13:30 2015,BOTH_FAILED,-0.040000000000000036,0.7610000000000001,NOT_STOPPED,-0.040000000000000036,0.8000000000000007
PASSED,-,tc_AEBS_DEV_dtChar3_ev50rv0ra0d20aOffnra_34NP,0,1222,1,0,DEVELOPER.DPV,50.000,50.000,0.000,0.000,0.000,0.000,20.000,4.004,5.125,2.720,50.006,36.619,-13.388,0.000,-3.400,-3.399,17.672,5.926,2.200,50.006,27.056,-22.950,0.000,-3.400,-3.399,13.555,6.727,1.100,42.834,17.395,-25.439,-3.499,-3.400,0.102,7.852,8.608,0.000,0.000,0.000,-6.500,-3.397,3.102,0.180,1.602,0.801,7.172,50.006,5,0,Thu Feb 26 16:13:30 2015,BOTH_PASSED,-0.16000000000000014,1.1210000000000004,STOPPED,-0.16000000000000014,0.8010000000000002
FAILED,Unknown reason for impact,tc_AEBS_DEV_dtChar3_ev50rv0ra0d20aOffnra_42NP,0,1223,0,1,DEVELOPER.DPV,50.000,50.000,0.000,0.000,0.000,0.000,20.000,4.004,4.845,3.361,50.006,37.308,-12.698,0.000,-4.200,-4.200,18.305,5.646,2.100,50.006,25.214,-24.792,0.000,-4.200,-4.200,14.055,6.446,0.950,42.834,13.120,-29.714,-3.499,-4.200,-0.694,7.656,0.000,16.678,-0.942,-17.620,-6.500,-4.193,2.307,0.000,1.602,0.801,7.172,33.328,5,0,Thu Feb 26 16:13:30 2015,BOTH_FAILED,-0.08000000000000007,0.8410000000000002,NOT_STOPPED,-0.08099999999999952,0.8010000000000002
FAILED,Unknown reason for impact,tc_AEBS_DEV_dtChar3_ev50rv0ra0d20aOffnra_52NP,0,1224,0,1,DEVELOPER.DPV,50.000,50.000,0.000,0.000,0.000,0.000,20.000,4.004,4.645,4.161,50.006,38.081,-11.925,0.000,-5.200,-5.200,18.750,5.445,2.000,50.006,23.175,-26.831,0.000,-5.200,-5.200,14.359,6.246,0.750,42.834,8.227,-34.608,-3.499,-5.200,-1.694,7.211,0.000,23.273,-0.942,-24.216,-6.500,-5.192,1.307,0.000,1.602,0.801,7.172,26.733,5,0,Thu Feb 26 16:13:30 2015,BOTH_FAILED,0.0,0.641,NOT_STOPPED,0.0,0.8000000000000007
FAILED,Unknown reason for impact,tc_AEBS_DEV_dtChar3_ev50rv0ra0d20aOffnra_54NP,0,1225,0,1,DEVELOPER.DPV,50.000,50.000,0.000,0.000,0.000,0.000,20.000,4.004,4.645,4.321,50.006,37.631,-12.375,0.000,-5.400,-5.399,18.719,5.445,1.900,50.006,22.163,-27.844,0.000,-5.400,-5.399,14.156,6.246,0.700,42.834,6.652,-36.183,-3.499,-5.400,-1.894,6.695,0.000,25.158,-0.942,-26.100,-6.500,-5.392,1.107,0.000,1.602,0.801,7.172,24.848,5,0,Thu Feb 26 16:13:30 2015,BOTH_FAILED,0.0,0.641,NOT_STOPPED,0.0,0.8000000000000007
FAILED,Unknown reason for impact,tc_AEBS_DEV_dtChar3_ev50rv0ra0d20aOffnra_48NP,0,1226,0,1,DEVELOPER.DPV,50.000,50.000,0.000,0.000,0.000,0.000,20.000,4.004,4.725,3.841,50.006,37.603,-12.403,0.000,-4.800,-4.799,18.539,5.525,2.000,50.006,23.822,-26.184,0.000,-4.800,-4.799,14.164,6.326,0.800,42.834,10.027,-32.808,-3.499,-4.800,-1.293,7.281,0.000,21.389,-0.942,-22.331,-6.500,-4.792,1.707,0.000,1.602,0.801,7.172,28.617,5,0,Thu Feb 26 16:13:30 2015,BOTH_FAILED,-0.040000000000000036,0.7210000000000001,NOT_STOPPED,-0.040000000000000036,0.8000000000000007
FAILED,Unknown reason for impact,tc_AEBS_DEV_dtChar3_ev50rv0ra0d20aOffnra_58NP,0,1227,0,1,DEVELOPER.DPV,50.000,50.000,0.000,0.000,0.000,0.000,20.000,4.004,4.604,4.641,50.006,37.561,-12.445,0.000,-5.800,-5.799,18.781,5.405,1.800,50.006,20.967,-29.039,0.000,-5.800,-5.799,14.086,6.206,0.600,42.834,4.331,-38.503,-3.499,-5.800,-2.293,6.242,0.000,27.984,0.000,-27.984,-6.500,-5.792,0.708,0.000,1.602,0.801,7.172,22.022,5,0,Thu Feb 26 16:13:30 2015,BOTH_FAILED,0.0,0.6000000000000005,STOPPED_RUN_OVER,0.0,0.8010000000000002
PASSED,-,tc_AEBS_DEV_dtChar3_ev50rv0ra0d20aOffnra_32NP,0,1228,1,0,DEVELOPER.DPV,50.000,50.000,0.000,0.000,0.000,0.000,20.000,4.004,5.205,2.561,50.006,36.506,-13.500,0.000,-3.200,-3.200,17.500,6.006,2.200,50.006,27.506,-22.500,0.000,-3.200,-3.200,13.414,6.807,1.150,42.834,18.436,-24.398,-3.499,-3.200,0.301,7.867,8.688,0.000,0.000,0.000,-6.500,-3.198,3.301,0.844,1.602,0.801,7.172,50.006,5,0,Thu Feb 26 16:13:30 2015,BOTH_PASSED,-0.20000000000000018,1.2010000000000005,STOPPED,-0.20000000000000018,0.8010000000000002
FAILED,Unknown reason for impact,tc_AEBS_DEV_dtChar3_ev50rv0ra0d20aOffnra_6NP,0,1229,0,1,DEVELOPER.DPV,50.000,50.000,0.000,0.000,0.000,0.000,20.000,4.004,4.564,4.801,50.006,37.997,-12.009,0.000,-6.000,-6.000,18.883,5.365,1.800,50.006,20.841,-29.166,0.000,-6.000,-6.000,14.227,6.166,0.600,42.834,3.628,-39.206,-3.499,-6.000,-2.494,6.281,0.000,27.984,0.000,-27.984,-6.500,-5.992,0.508,0.000,1.602,0.801,7.172,22.022,5,0,Thu Feb 26 16:13:30 2015,BOTH_FAILED,0.0,0.5600000000000005,STOPPED_RUN_OVER,0.0,0.8010000000000002
FAILED,Unknown reason for impact,tc_AEBS_DEV_dtChar3_ev50rv0ra0d18aOffnra_5NP,0,1245,0,1,DEVELOPER.DPV,50.000,50.000,0.000,0.000,0.000,0.000,18.000,4.004,4.685,4.001,50.006,37.814,-12.192,0.000,-5.000,-5.000,16.680,5.485,1.750,50.006,23.470,-26.536,0.000,-5.000,-5.000,12.266,6.286,0.550,42.834,9.098,-33.736,-3.499,-5.000,-1.494,5.227,0.000,28.927,-0.942,-29.869,-6.500,-4.993,1.507,0.000,1.602,0.801,7.172,21.080,5,0,Thu Feb 26 16:13:31 2015,BOTH_FAILED,0.0,0.681,NOT_STOPPED,0.0,0.8000000000000007
FAILED,Unknown reason for impact,tc_AEBS_DEV_dtChar3_ev50rv0ra0d18aOffnra_56NP,0,1246,0,1,DEVELOPER.DPV,50.000,50.000,0.000,0.000,0.000,0.000,18.000,4.004,4.604,4.481,50.006,37.983,-12.023,0.000,-5.600,-5.600,16.805,5.405,1.650,50.006,21.952,-28.055,0.000,-5.600,-5.600,12.266,6.206,0.500,42.834,5.878,-36.956,-3.499,-5.600,-2.094,4.711,0.000,31.753,-0.942,-32.695,-6.500,-5.592,0.907,0.000,1.602,0.801,7.172,18.253,5,0,Thu Feb 26 16:13:31 2015,BOTH_FAILED,0.0,0.6000000000000005,NOT_STOPPED,0.0,0.8010000000000002
FAILED,Unknown reason for impact,tc_AEBS_DEV_dtChar3_ev50rv0ra0d18aOffnra_38NP,0,1247,0,1,DEVELOPER.DPV,50.000,50.000,0.000,0.000,0.000,0.000,18.000,4.004,4.885,3.041,50.006,38.250,-11.756,0.000,-3.800,-3.799,16.344,5.686,2.050,50.006,27.563,-22.444,0.000,-3.800,-3.799,12.461,6.486,0.950,42.834,16.678,-26.156,-3.499,-3.800,-0.293,6.719,0.000,15.736,0.380,-15.356,-6.500,-3.792,2.707,0.000,1.602,0.801,7.172,34.270,5,0,Thu Feb 26 16:13:31 2015,BOTH_FAILED,-0.040000000000000036,0.8810000000000002,NOT_STOPPED,-0.040000000000000036,0.8010000000000002
FAILED,Unknown reason for impact,tc_AEBS_DEV_dtChar3_ev50rv0ra0d18aOffnra_36NP,0,1248,0,1,DEVELOPER.DPV,50.000,50.000,0.000,0.000,0.000,0.000,18.000,4.004,4.965,2.880,50.006,37.856,-12.150,0.000,-3.600,-3.600,16.156,5.766,2.050,50.006,27.731,-22.275,0.000,-3.600,-3.600,12.242,6.566,0.950,42.834,17.480,-25.355,-3.499,-3.600,-0.094,6.594,0.000,13.852,0.956,-12.895,-6.500,-3.593,2.907,0.000,1.602,0.801,7.172,36.155,5,0,Thu Feb 26 16:13:31 2015,BOTH_FAILED,-0.08000000000000007,0.9610000000000003,NOT_STOPPED,-0.08000000000000007,0.8010000000000002
FAILED,Unknown reason for impact,tc_AEBS_DEV_dtChar3_ev50rv0ra0d18aOffnra_4NP,0,1249,0,1,DEVELOPER.DPV,50.000,50.000,0.000,0.000,0.000,0.000,18.000,4.004,4.845,3.201,50.006,38.194,-11.813,0.000,-4.000,-4.000,16.398,5.646,2.000,50.006,26.944,-23.063,0.000,-4.000,-4.000,12.430,6.446,0.850,42.834,15.483,-27.352,-3.499,-4.000,-0.494,6.492,0.000,19.505,1.069,-18.436,-6.500,-3.993,2.507,0.000,1.602,0.801,7.172,30.502,5,0,Thu Feb 26 16:13:31 2015,BOTH_FAILED,-0.040000000000000036,0.8410000000000002,NOT_STOPPED,-0.04099999999999948,0.8010000000000002
FAILED,Unknown reason for impact,tc_AEBS_DEV_dtChar3_ev50rv0ra0d18aOffnra_44NP,0,1250,0,1,DEVELOPER.DPV,50.000,50.000,0.000,0.000,0.000,0.000,18.000,4.004,4.725,3.521,50.006,38.616,-11.391,0.000,-4.400,-4.399,16.664,5.525,1.950,50.006,25.959,-24.047,0.000,-4.400,-4.399,12.641,6.326,0.800,42.834,13.303,-29.531,-3.499,-4.400,-0.894,6.352,0.000,22.331,-0.928,-23.259,-6.500,-4.393,2.107,0.000,1.602,0.801,7.172,27.675,5,0,Thu Feb 26 16:13:31 2015,BOTH_FAILED,0.0,0.7210000000000001,NOT_STOPPED,0.0,0.8000000000000007
FAILED,Unknown reason for impact,tc_AEBS_DEV_dtChar3_ev50rv0ra0d18aOffnra_46NP,0,1251,0,1,DEVELOPER.DPV,50.000,50.000,0.000,0.000,0.000,0.000,18.000,4.004,4.725,3.681,50.006,38.109,-11.897,0.000,-4.600,-4.600,16.609,5.525,1.850,50.006,24.891,-25.116,0.000,-4.600,-4.600,12.406,6.326,0.700,42.834,11.658,-31.177,-3.499,-4.600,-1.094,5.797,0.000,26.100,-0.520,-26.620,-6.500,-4.593,1.907,0.000,1.602,0.801,7.172,23.906,5,0,Thu Feb 26 16:13:31 2015,BOTH_FAILED,0.0,0.7210000000000001,NOT_STOPPED,0.0,0.8000000000000007
FAILED,Unknown reason for impact,tc_AEBS_DEV_dtChar3_ev50rv0ra0d18aOffnra_34NP,0,1252,0,1,DEVELOPER.DPV,50.000,50.000,0.000,0.000,0.000,0.000,18.000,4.004,5.045,2.720,50.006,37.575,-12.431,0.000,-3.400,-3.399,15.969,5.846,2.050,50.006,28.012,-21.994,0.000,-3.400,-3.399,12.063,6.646,0.950,42.834,18.352,-24.483,-3.499,-3.400,0.102,6.539,0.000,11.025,1.195,-9.830,-6.500,-3.397,3.102,0.000,1.602,0.801,7.172,38.981,5,0,Thu Feb 26 16:13:31 2015,OFF_FAILED,-0.08000000000000007,1.0410000000000004,NOT_STOPPED,-0.08000000000000007,0.8010000000000002
FAILED,Unknown reason for impact,tc_AEBS_DEV_dtChar3_ev50rv0ra0d18aOffnra_42NP,0,1253,0,1,DEVELOPER.DPV,50.000,50.000,0.000,0.000,0.000,0.000,18.000,4.004,4.765,3.361,50.006,38.517,-11.489,0.000,-4.200,-4.200,16.578,5.565,2.000,50.006,26.423,-23.583,0.000,-4.200,-4.200,12.602,6.366,0.850,42.834,14.330,-28.505,-3.499,-4.200,-0.694,6.477,0.000,20.447,-0.520,-20.967,-6.500,-4.193,2.307,0.000,1.602,0.801,7.172,29.559,5,0,Thu Feb 26 16:13:31 2015,BOTH_FAILED,0.0,0.7610000000000001,NOT_STOPPED,0.0,0.8000000000000007
FAILED,Unknown reason for impact,tc_AEBS_DEV_dtChar3_ev50rv0ra0d18aOffnra_52NP,0,1254,0,1,DEVELOPER.DPV,50.000,50.000,0.000,0.000,0.000,0.000,18.000,4.004,4.645,4.161,50.006,38.081,-11.925,0.000,-5.200,-5.200,16.750,5.445,1.700,50.006,23.175,-26.831,0.000,-5.200,-5.200,12.359,6.246,0.550,42.834,8.227,-34.608,-3.499,-5.200,-1.694,5.211,0.000,29.869,-0.942,-30.811,-6.500,-5.192,1.307,0.000,1.602,0.801,7.172,20.137,5,0,Thu Feb 26 16:13:31 2015,BOTH_FAILED,0.0,0.641,NOT_STOPPED,0.0,0.8000000000000007
FAILED,Unknown reason for impact,tc_AEBS_DEV_dtChar3_ev50rv0ra0d18aOffnra_54NP,0,1255,0,1,DEVELOPER.DPV,50.000,50.000,0.000,0.000,0.000,0.000,18.000,4.004,4.645,4.321,50.006,37.631,-12.375,0.000,-5.400,-5.399,16.719,5.445,1.650,50.006,22.163,-27.844,0.000,-5.400,-5.399,12.156,6.246,0.500,42.834,6.652,-36.183,-3.499,-5.400,-1.894,4.695,0.000,31.753,-0.942,-32.695,-6.500,-5.392,1.107,0.000,1.602,0.801,7.172,18.253,5,0,Thu Feb 26 16:13:31 2015,BOTH_FAILED,0.0,0.641,NOT_STOPPED,0.0,0.8000000000000007
FAILED,Unknown reason for impact,tc_AEBS_DEV_dtChar3_ev50rv0ra0d18aOffnra_48NP,0,1256,0,1,DEVELOPER.DPV,50.000,50.000,0.000,0.000,0.000,0.000,18.000,4.004,4.685,3.841,50.006,38.292,-11.714,0.000,-4.800,-4.799,16.680,5.485,1.800,50.006,24.511,-25.495,0.000,-4.800,-4.799,12.453,6.286,0.650,42.834,10.716,-32.119,-3.499,-4.800,-1.293,5.727,0.000,27.042,-0.942,-27.984,-6.500,-4.792,1.707,0.000,1.602,0.801,7.172,22.964,5,0,Thu Feb 26 16:13:31 2015,BOTH_FAILED,0.0,0.681,NOT_STOPPED,0.0,0.8000000000000007
FAILED,Unknown reason for impact,tc_AEBS_DEV_dtChar3_ev50rv0ra0d18aOffnra_58NP,0,1257,0,1,DEVELOPER.DPV,50.000,50.000,0.000,0.000,0.000,0.000,18.000,4.004,4.604,4.641,50.006,37.561,-12.445,0.000,-5.800,-5.799,16.781,5.405,1.550,50.006,20.967,-29.039,0.000,-5.800,-5.799,12.086,6.206,0.400,42.834,4.331,-38.503,-3.499,-5.800,-2.293,4.242,0.000,32.695,-0.942,-33.638,-6.500,-5.792,0.708,0.000,1.602,0.801,7.172,17.311,5,0,Thu Feb 26 16:13:31 2015,BOTH_FAILED,0.0,0.6000000000000005,NOT_STOPPED,0.0,0.8010000000000002
FAILED,Unknown reason for impact,tc_AEBS_DEV_dtChar3_ev50rv0ra0d18aOffnra_32NP,0,1258,0,1,DEVELOPER.DPV,50.000,50.000,0.000,0.000,0.000,0.000,18.000,4.004,5.125,2.561,50.006,37.406,-12.600,0.000,-3.200,-3.200,15.797,5.926,2.050,50.006,28.406,-21.600,0.000,-3.200,-3.200,11.914,6.727,1.000,42.834,19.336,-23.498,-3.499,-3.200,0.301,6.555,0.000,2.545,-0.942,-3.488,-6.500,-3.198,3.301,0.000,1.602,0.801,7.172,47.461,5,0,Thu Feb 26 16:13:31 2015,OFF_FAILED,-0.1200000000000001,1.1210000000000004,NOT_STOPPED,-0.1200000000000001,0.8010000000000002
FAILED,Unknown reason for impact,tc_AEBS_DEV_dtChar3_ev50rv0ra0d18aOffnra_6NP,0,1259,0,1,DEVELOPER.DPV,50.000,50.000,0.000,0.000,0.000,0.000,18.000,4.004,4.564,4.801,50.006,37.997,-12.009,0.000,-6.000,-6.000,16.883,5.365,1.550,50.006,20.841,-29.166,0.000,-6.000,-6.000,12.227,6.166,0.400,42.834,3.628,-39.206,-3.499,-6.000,-2.494,4.281,0.000,32.695,-0.942,-33.638,-6.500,-5.992,0.508,0.000,1.602,0.801,7.172,17.311,5,0,Thu Feb 26 16:13:31 2015,BOTH_FAILED,0.0,0.5600000000000005,NOT_STOPPED,0.0,0.8010000000000002
